name,time,application,num_replicas,batch_size
yolov3-609,102994.681589,yolov3,4,256
cifar10-610,103796.681685,cifar10,4,4096
cifar10-611,103879.68169299999,cifar10,8,4096
imagenet-612,104029.681705,imagenet,12,12800
bert-613,104457.681744,bert,12,384
imagenet-614,104541.681757,imagenet,14,6400
deepspeech2-615,104749.681775,deepspeech2,8,320
bert-616,104767.681783,bert,6,384
cifar10-617,105180.681834,cifar10,8,2048
deepspeech2-618,105335.681872,deepspeech2,12,320
cifar10-619,105672.681949,cifar10,6,4096
cifar10-620,105729.681995,cifar10,12,4096
cifar10-621,105730.681998,cifar10,12,4096
cifar10-622,106194.682082,cifar10,16,2048
cifar10-623,106603.68225700001,cifar10,12,2048
cifar10-624,106607.68226,cifar10,12,2048
cifar10-625,106649.68229900001,cifar10,12,4096
cifar10-626,106725.68232200001,cifar10,6,4096
cifar10-627,106726.682324,cifar10,6,2048
cifar10-628,106734.68233,cifar10,12,4096
cifar10-629,106802.682351,cifar10,12,2048
cifar10-630,106814.682353,cifar10,6,2048
deepspeech2-631,107606.68245699999,deepspeech2,6,320
cifar10-632,107651.68246199998,cifar10,8,4096
deepspeech2-633,107826.682483,deepspeech2,6,640
cifar10-634,107965.68251500001,cifar10,8,2048
deepspeech2-635,108434.682616,deepspeech2,8,640
bert-636,108821.68267899999,bert,16,192
yolov3-637,109005.682699,yolov3,4,512
bert-638,109079.68271400001,bert,6,192
cifar10-639,109144.682733,cifar10,10,2048
cifar10-640,109182.68276800001,cifar10,6,4096
cifar10-641,109185.68277,cifar10,4,2048
cifar10-642,109198.682783,cifar10,8,2048
cifar10-643,109202.68278900001,cifar10,12,2048
cifar10-644,109400.68283699999,cifar10,8,2048
cifar10-645,109435.68286700001,cifar10,16,2048
cifar10-646,109437.682868,cifar10,6,4096
cifar10-647,109439.682871,cifar10,4,4096
cifar10-648,109546.68291199999,cifar10,8,4096
cifar10-649,109552.682918,cifar10,16,4096
cifar10-650,109573.682934,cifar10,10,4096
cifar10-651,109659.682974,cifar10,6,4096
cifar10-652,109661.682978,cifar10,16,4096
cifar10-653,109696.68301099999,cifar10,4,4096
cifar10-654,109702.68301600001,cifar10,6,2048
cifar10-655,110431.68311600001,cifar10,16,2048
cifar10-656,110687.68314200001,cifar10,6,2048
bert-657,111062.683168,bert,16,192
cifar10-658,111109.683176,cifar10,10,4096
deepspeech2-659,111230.68319000001,deepspeech2,8,640
deepspeech2-660,111960.68332699999,deepspeech2,6,640
cifar10-661,112108.683371,cifar10,16,4096
yolov3-662,112223.68339800001,yolov3,4,256
cifar10-663,112436.68346700001,cifar10,12,4096
cifar10-664,112469.6835,cifar10,10,2048
deepspeech2-665,112485.68351700001,deepspeech2,12,320
cifar10-666,112496.683527,cifar10,8,4096
bert-667,112497.683528,bert,16,384
cifar10-668,112529.68357000001,cifar10,12,4096
cifar10-669,112547.68358499999,cifar10,6,2048
cifar10-670,112613.683662,cifar10,12,4096
cifar10-671,112625.683675,cifar10,12,4096
cifar10-672,112635.68368599999,cifar10,10,4096
cifar10-673,112658.683718,cifar10,6,2048
cifar10-674,112659.68372,cifar10,6,4096
cifar10-675,112660.68372100001,cifar10,12,4096
bert-676,113079.683776,bert,12,384
bert-677,113513.683811,bert,8,384
deepspeech2-678,113518.683827,deepspeech2,8,640
bert-679,113745.68388099999,bert,12,192
yolov3-680,114172.683978,yolov3,4,256
cifar10-681,114212.683981,cifar10,12,4096
imagenet-682,114410.684001,imagenet,14,6400
cifar10-683,115133.684099,cifar10,6,2048
deepspeech2-684,115190.684107,deepspeech2,6,320
cifar10-685,115426.68413699999,cifar10,16,4096
cifar10-686,116048.68418,cifar10,4,2048
cifar10-687,116143.684189,cifar10,8,4096
cifar10-688,116621.68426300002,cifar10,10,2048
cifar10-689,116636.684283,cifar10,12,4096
cifar10-690,116765.68435999998,cifar10,12,2048
bert-691,116771.68436500001,bert,16,384
cifar10-692,116803.684395,cifar10,8,4096
cifar10-693,116828.68442,cifar10,16,2048
cifar10-694,116899.684473,cifar10,8,4096
deepspeech2-695,116919.684475,deepspeech2,6,320
yolov3-696,116995.68448099999,yolov3,4,256
cifar10-697,117062.68454000002,cifar10,16,2048
cifar10-698,117098.68455899999,cifar10,6,4096
cifar10-699,117511.684599,cifar10,8,2048
bert-700,117560.684602,bert,12,384
bert-701,118318.684686,bert,8,192
bert-702,118391.684722,bert,8,384
cifar10-703,118484.68474900001,cifar10,10,4096
yolov3-704,118525.68479000001,yolov3,4,256
cifar10-705,118572.68484000002,cifar10,6,4096
cifar10-706,118690.684873,cifar10,6,4096
cifar10-707,118702.684898,cifar10,4,2048
cifar10-708,118705.68490699999,cifar10,8,4096
cifar10-709,118705.68491,cifar10,12,4096
cifar10-710,118767.684954,cifar10,6,4096
cifar10-711,118808.684998,cifar10,12,4096
cifar10-712,118831.685023,cifar10,6,4096
cifar10-713,118932.68504200001,cifar10,6,2048
cifar10-714,118944.685046,cifar10,4,2048
bert-715,119573.685137,bert,8,384
cifar10-716,119726.685176,cifar10,12,4096
bert-717,119774.685199,bert,6,384
deepspeech2-718,119852.685221,deepspeech2,6,640
deepspeech2-719,120164.68531500001,deepspeech2,8,320
bert-720,120206.685332,bert,8,384
deepspeech2-721,120210.68533800001,deepspeech2,12,320
cifar10-722,120258.68536300001,cifar10,8,2048
deepspeech2-723,120497.68540999999,deepspeech2,6,640
cifar10-724,120509.68541300001,cifar10,8,2048
cifar10-725,120551.68543800001,cifar10,4,4096
cifar10-726,120553.685442,cifar10,4,2048
bert-727,120590.68546800001,bert,8,384
cifar10-728,120907.68552300001,cifar10,12,4096
deepspeech2-729,121241.68558499998,deepspeech2,8,320
bert-730,121300.68559600001,bert,12,384
deepspeech2-731,121430.68563699999,deepspeech2,6,640
cifar10-732,122126.685719,cifar10,6,2048
cifar10-733,122636.685805,cifar10,12,4096
cifar10-734,122655.685808,cifar10,8,2048
yolov3-735,122949.68585499999,yolov3,4,256
cifar10-736,123285.685899,cifar10,16,2048
deepspeech2-737,123837.685952,deepspeech2,12,320
cifar10-738,124006.68596500001,cifar10,8,4096
bert-739,124629.686055,bert,6,192
cifar10-740,125366.68618399999,cifar10,6,2048
bert-741,125449.68619600001,bert,12,384
cifar10-742,125449.686197,cifar10,10,2048
deepspeech2-743,125571.686225,deepspeech2,12,320
deepspeech2-744,125738.686291,deepspeech2,8,320
bert-745,125932.68633599998,bert,16,384
bert-746,126136.68638900001,bert,16,192
cifar10-747,126523.68647100001,cifar10,6,4096
bert-748,126678.686522,bert,8,192
bert-749,126779.68655799999,bert,16,192
cifar10-750,126949.686628,cifar10,8,2048
cifar10-751,126955.68664300001,cifar10,12,2048
yolov3-752,127000.68665599999,yolov3,4,512
bert-753,127002.68665799999,bert,6,384
deepspeech2-754,127158.68671,deepspeech2,8,640
deepspeech2-755,127419.686778,deepspeech2,8,320
bert-756,127425.686781,bert,16,192
deepspeech2-757,127518.686808,deepspeech2,8,640
cifar10-758,127618.686822,cifar10,8,4096
deepspeech2-759,128165.68693699999,deepspeech2,6,320
bert-760,128172.68694000001,bert,12,384
deepspeech2-761,128617.687035,deepspeech2,8,640
bert-762,128639.68703800002,bert,8,192
bert-763,128767.68706199998,bert,6,384
bert-764,128879.687074,bert,16,384
deepspeech2-765,129202.687123,deepspeech2,12,320
cifar10-766,130341.687216,cifar10,16,4096
deepspeech2-767,131086.687329,deepspeech2,6,320
bert-768,131138.68733699998,bert,6,384
deepspeech2-769,131180.68734200002,deepspeech2,6,640
deepspeech2-770,131332.687363,deepspeech2,8,320
bert-771,131371.687368,bert,16,192
cifar10-772,131482.68738699998,cifar10,12,2048
cifar10-773,131541.687411,cifar10,8,2048
cifar10-774,131595.68748,cifar10,6,4096
cifar10-775,131612.687497,cifar10,6,4096
deepspeech2-776,131744.68753,deepspeech2,12,320
deepspeech2-777,131900.687551,deepspeech2,6,320
deepspeech2-778,132054.68756700002,deepspeech2,8,640
bert-779,132174.687587,bert,6,384
deepspeech2-780,132413.687646,deepspeech2,8,320
cifar10-781,132670.687751,cifar10,4,2048
cifar10-782,132724.687771,cifar10,12,2048
bert-783,132778.687785,bert,16,384
cifar10-784,133314.687822,cifar10,4,2048
cifar10-785,133328.687841,cifar10,12,4096
cifar10-786,133898.687902,cifar10,6,2048
cifar10-787,133944.687947,cifar10,12,2048
cifar10-788,133962.68796500002,cifar10,10,4096
deepspeech2-789,134068.687996,deepspeech2,8,320
bert-790,135017.688034,bert,8,192
deepspeech2-791,135358.68805899998,deepspeech2,12,320
cifar10-792,135491.688081,cifar10,16,4096
cifar10-793,135527.688115,cifar10,6,4096
cifar10-794,135634.688135,cifar10,12,2048
bert-795,135818.68818,bert,12,192
deepspeech2-796,135857.68819100002,deepspeech2,12,320
cifar10-797,136029.688224,cifar10,12,4096
cifar10-798,136072.688237,cifar10,4,2048
bert-799,136108.688249,bert,8,192
deepspeech2-800,136471.688301,deepspeech2,12,640
bert-801,136539.68831300002,bert,16,192
deepspeech2-802,136859.688378,deepspeech2,8,640
deepspeech2-803,137173.68843,deepspeech2,12,320
bert-804,137260.68844300002,bert,8,192
deepspeech2-805,137285.68844600001,deepspeech2,6,640
bert-806,137295.688449,bert,6,384
deepspeech2-807,137432.688477,deepspeech2,8,320
deepspeech2-808,137750.688514,deepspeech2,12,320
deepspeech2-809,138061.688536,deepspeech2,6,640
deepspeech2-810,138239.688559,deepspeech2,12,640
deepspeech2-811,138289.688574,deepspeech2,8,640
bert-812,138634.68863699998,bert,8,192
bert-813,138720.688648,bert,16,192
deepspeech2-814,138859.688667,deepspeech2,12,320
deepspeech2-815,138879.688671,deepspeech2,6,320
cifar10-816,139024.688689,cifar10,10,2048
cifar10-817,139038.688692,cifar10,6,4096
bert-818,139141.688705,bert,16,192
deepspeech2-819,139317.68873199998,deepspeech2,8,320
bert-820,139319.688735,bert,12,192
deepspeech2-821,139435.68876199998,deepspeech2,6,320
deepspeech2-822,139441.68876400002,deepspeech2,8,320
deepspeech2-823,139967.688839,deepspeech2,6,640
cifar10-824,139982.688841,cifar10,12,4096
deepspeech2-825,139999.688843,deepspeech2,8,640
deepspeech2-826,140423.688878,deepspeech2,12,640
deepspeech2-827,140504.688894,deepspeech2,6,640
cifar10-828,140507.688895,cifar10,6,2048
bert-829,140638.68891099998,bert,12,192
deepspeech2-830,141157.688967,deepspeech2,12,640
deepspeech2-831,141273.688986,deepspeech2,6,640
deepspeech2-832,141332.688997,deepspeech2,8,640
bert-833,142166.68911099999,bert,8,384
cifar10-834,143145.689252,cifar10,6,4096
yolov3-835,143181.689254,yolov3,4,512
cifar10-836,143402.689273,cifar10,6,4096
bert-837,143509.68928299999,bert,8,384
deepspeech2-838,143687.68931400002,deepspeech2,6,320
cifar10-839,144119.689354,cifar10,8,2048
bert-840,144571.689406,bert,16,192
cifar10-841,145008.689476,cifar10,6,4096
cifar10-842,145103.689491,cifar10,6,4096
cifar10-843,145200.689609,cifar10,8,4096
cifar10-844,145226.689642,cifar10,12,4096
cifar10-845,145242.68967300002,cifar10,4,2048
deepspeech2-846,145286.68971500001,deepspeech2,8,320
deepspeech2-847,145305.68974,deepspeech2,8,640
bert-848,145307.68974200002,bert,8,192
deepspeech2-849,145310.68974600002,deepspeech2,12,640
deepspeech2-850,145372.689804,deepspeech2,6,640
deepspeech2-851,145482.689904,deepspeech2,6,640
deepspeech2-852,145529.689952,deepspeech2,6,640
deepspeech2-853,145606.690022,deepspeech2,6,640
deepspeech2-854,145632.69004400002,deepspeech2,12,320
bert-855,145646.690057,bert,6,192
bert-856,145673.69007799999,bert,6,192
deepspeech2-857,145685.69009000002,deepspeech2,12,320
deepspeech2-858,145805.690123,deepspeech2,6,640
bert-859,146893.69025699998,bert,16,192
bert-860,146992.69027999998,bert,12,192
cifar10-861,147078.690288,cifar10,6,2048
cifar10-862,147193.69031900002,cifar10,12,2048
cifar10-863,147229.690327,cifar10,16,4096
bert-864,147247.69033399998,bert,16,384
deepspeech2-865,147376.690361,deepspeech2,12,640
deepspeech2-866,147489.690372,deepspeech2,6,640
cifar10-867,147669.69038699998,cifar10,8,4096
deepspeech2-868,147905.690412,deepspeech2,12,320
deepspeech2-869,148080.690446,deepspeech2,8,640
cifar10-870,148243.690467,cifar10,10,2048
deepspeech2-871,149576.69055,deepspeech2,6,320
cifar10-872,149715.690581,cifar10,16,4096
deepspeech2-873,150101.690649,deepspeech2,8,640
cifar10-874,150234.69066300002,cifar10,16,4096
deepspeech2-875,150447.690674,deepspeech2,6,640
deepspeech2-876,150456.690676,deepspeech2,6,640
deepspeech2-877,150514.690679,deepspeech2,8,320
bert-878,150538.690681,bert,6,192
cifar10-879,151277.69076300002,cifar10,8,4096
cifar10-880,151277.690764,cifar10,16,2048
cifar10-881,151314.690794,cifar10,8,2048
cifar10-882,151354.690833,cifar10,12,4096
cifar10-883,151415.690855,cifar10,8,4096
bert-884,152003.690899,bert,6,384
cifar10-885,152261.690945,cifar10,6,2048
cifar10-886,152277.690959,cifar10,6,2048
cifar10-887,152278.69095999998,cifar10,8,4096
cifar10-888,153028.691041,cifar10,10,4096
cifar10-889,153030.691045,cifar10,4,2048
cifar10-890,153080.691089,cifar10,8,2048
cifar10-891,153109.691116,cifar10,8,2048
cifar10-892,153130.691133,cifar10,12,4096
cifar10-893,153148.69115,cifar10,8,4096
cifar10-894,153156.691154,cifar10,10,2048
cifar10-895,153173.691171,cifar10,8,4096
cifar10-896,153192.691189,cifar10,12,2048
cifar10-897,153253.69124400002,cifar10,16,4096
cifar10-898,153593.691315,cifar10,16,2048
cifar10-899,154003.691326,cifar10,16,4096
cifar10-900,154155.69133099998,cifar10,10,4096
deepspeech2-901,154953.691383,deepspeech2,12,640
bert-902,154981.691432,bert,16,384
bert-903,154999.691459,bert,16,192
bert-904,155280.691501,bert,8,192
cifar10-905,155784.691563,cifar10,4,2048
cifar10-906,155787.691566,cifar10,8,4096
cifar10-907,155860.691643,cifar10,6,4096
cifar10-908,156879.691699,cifar10,12,4096
cifar10-909,158803.691771,cifar10,10,4096
bert-910,159480.691849,bert,16,192
deepspeech2-911,159487.691868,deepspeech2,8,320
bert-912,159493.691889,bert,6,192
deepspeech2-913,159496.691897,deepspeech2,6,320
deepspeech2-914,159496.691899,deepspeech2,12,320
cifar10-915,159755.692015,cifar10,8,2048
cifar10-916,159764.69204000002,cifar10,4,4096
cifar10-917,159777.692074,cifar10,6,4096
cifar10-918,159792.692113,cifar10,6,2048
deepspeech2-919,161230.692261,deepspeech2,8,640
deepspeech2-920,161350.692277,deepspeech2,8,320
deepspeech2-921,161422.692284,deepspeech2,8,320
cifar10-922,161448.69228599998,cifar10,8,4096
cifar10-923,161454.692289,cifar10,6,2048
bert-924,162044.692319,bert,8,384
bert-925,162207.69234100002,bert,12,192
deepspeech2-926,162747.69238199998,deepspeech2,6,320
cifar10-927,162790.692387,cifar10,6,2048
bert-928,163049.692419,bert,12,192
cifar10-929,163125.692437,cifar10,8,4096
cifar10-930,163128.692438,cifar10,6,2048
cifar10-931,163191.69244800002,cifar10,12,2048
imagenet-932,163934.692525,imagenet,10,12800
cifar10-933,164135.692594,cifar10,6,4096
deepspeech2-934,164167.692618,deepspeech2,12,320
cifar10-935,164178.692623,cifar10,6,2048
bert-936,164283.692659,bert,16,384
bert-937,164589.692695,bert,16,192
bert-938,164787.692751,bert,6,384
bert-939,164897.69279200002,bert,8,192
bert-940,164959.692812,bert,16,384
yolov3-941,164996.692823,yolov3,4,256
deepspeech2-942,165181.692855,deepspeech2,12,640
bert-943,165381.692901,bert,12,384
cifar10-944,165607.692972,cifar10,12,4096
bert-945,165672.692983,bert,16,192
bert-946,165777.693,bert,12,384
cifar10-947,166218.693034,cifar10,8,2048
cifar10-948,166836.693061,cifar10,10,4096
bert-949,167170.693072,bert,6,384
yolov3-950,167801.69311400002,yolov3,4,256
cifar10-951,168595.693154,cifar10,6,2048
cifar10-952,168615.693156,cifar10,8,2048
yolov3-953,168875.693169,yolov3,4,512
cifar10-954,169067.693177,cifar10,4,4096
cifar10-955,169435.69323,cifar10,10,2048
cifar10-956,169577.693238,cifar10,12,2048
cifar10-957,170196.693262,cifar10,12,2048
imagenet-958,171363.693305,imagenet,12,6400
cifar10-959,171693.693315,cifar10,8,2048
