name,time,application,num_replicas,batch_size
cifar10-603,102278.68151000001,cifar10,16,4096
deepspeech2-604,102326.681528,deepspeech2,8,640
deepspeech2-605,104270.68173,deepspeech2,12,640
bert-606,104292.68173099999,bert,12,192
cifar10-607,105723.68197599999,cifar10,8,2048
cifar10-608,105732.682004,cifar10,8,4096
bert-609,106150.682058,bert,12,192
cifar10-610,106190.682077,cifar10,8,4096
cifar10-611,106214.682106,cifar10,6,4096
cifar10-612,106330.68217,cifar10,16,4096
cifar10-613,106339.682177,cifar10,12,4096
cifar10-614,106489.682206,cifar10,10,2048
bert-615,106611.682262,bert,12,192
cifar10-616,106612.682265,cifar10,6,4096
cifar10-617,106734.68233099999,cifar10,8,2048
deepspeech2-618,106739.682337,deepspeech2,6,320
deepspeech2-619,106764.68234500001,deepspeech2,12,640
cifar10-620,106960.682373,cifar10,12,4096
deepspeech2-621,107620.68246,deepspeech2,12,640
deepspeech2-622,108390.68261300001,deepspeech2,12,320
imagenet-623,108452.68262,imagenet,14,6400
cifar10-624,108595.68263800001,cifar10,16,2048
deepspeech2-625,108682.682653,deepspeech2,6,640
cifar10-626,108995.682697,cifar10,8,4096
cifar10-627,109009.682701,cifar10,16,2048
cifar10-628,109142.68272699999,cifar10,10,4096
cifar10-629,109150.682737,cifar10,10,2048
cifar10-630,109163.682749,cifar10,4,2048
cifar10-631,109199.68278399999,cifar10,4,2048
cifar10-632,109393.68282799999,cifar10,8,4096
cifar10-633,109534.6829,cifar10,8,4096
cifar10-634,109564.68293,cifar10,6,2048
cifar10-635,109583.68294700001,cifar10,10,4096
yolov3-636,109956.683056,yolov3,4,256
cifar10-637,110239.683078,cifar10,8,4096
cifar10-638,110314.683093,cifar10,8,2048
cifar10-639,110318.68309600001,cifar10,6,2048
cifar10-640,110828.683149,cifar10,12,4096
cifar10-641,111027.68316300001,cifar10,10,2048
bert-642,111263.683193,bert,6,192
bert-643,111583.683218,bert,12,192
deepspeech2-644,111771.68326700001,deepspeech2,8,320
cifar10-645,111923.68330899999,cifar10,6,2048
cifar10-646,111926.68331099999,cifar10,6,4096
cifar10-647,112188.683394,cifar10,16,4096
bert-648,112213.683397,bert,8,384
cifar10-649,112442.683476,cifar10,8,4096
cifar10-650,112510.68355,cifar10,4,4096
deepspeech2-651,112545.68358299999,deepspeech2,12,640
cifar10-652,112630.683679,cifar10,6,4096
cifar10-653,112635.683685,cifar10,16,4096
cifar10-654,112637.683688,cifar10,12,2048
deepspeech2-655,112645.68369800001,deepspeech2,8,320
cifar10-656,112770.683754,cifar10,8,2048
cifar10-657,113165.683781,cifar10,12,2048
cifar10-658,113394.683798,cifar10,6,4096
deepspeech2-659,113515.68381900001,deepspeech2,8,640
bert-660,113528.683834,bert,6,384
bert-661,113578.683839,bert,8,384
cifar10-662,113634.68385,cifar10,6,2048
deepspeech2-663,113854.68391500002,deepspeech2,6,640
bert-664,113864.68392000001,bert,16,192
bert-665,113886.683935,bert,16,192
deepspeech2-666,113888.68393900001,deepspeech2,8,640
deepspeech2-667,114537.684025,deepspeech2,12,640
bert-668,114741.68405299999,bert,16,384
bert-669,114951.684076,bert,8,192
cifar10-670,115108.684098,cifar10,12,4096
cifar10-671,115225.68411199999,cifar10,6,4096
cifar10-672,116143.684189,cifar10,6,4096
cifar10-673,116381.684212,cifar10,16,2048
deepspeech2-674,116757.68435,deepspeech2,6,640
cifar10-675,116767.68436199999,cifar10,8,4096
cifar10-676,116796.68438800001,cifar10,6,4096
cifar10-677,117722.684625,cifar10,16,4096
bert-678,118391.684723,bert,6,384
cifar10-679,118526.68479300001,cifar10,12,2048
cifar10-680,118695.684878,cifar10,10,2048
cifar10-681,118741.68492,cifar10,4,4096
cifar10-682,118804.684995,cifar10,8,2048
cifar10-683,118972.685055,cifar10,16,2048
bert-684,119367.685109,bert,6,192
cifar10-685,119368.68510999999,cifar10,16,4096
deepspeech2-686,119454.685121,deepspeech2,8,320
bert-687,119473.685125,bert,12,384
cifar10-688,119503.68512899999,cifar10,6,2048
bert-689,119713.685147,bert,12,384
cifar10-690,119724.685169,cifar10,4,2048
cifar10-691,119730.685183,cifar10,8,4096
cifar10-692,119736.68519100001,cifar10,10,4096
yolov3-693,119785.685205,yolov3,4,256
cifar10-694,120111.68525999998,cifar10,6,4096
cifar10-695,120139.685281,cifar10,4,2048
bert-696,120154.685301,bert,12,192
bert-697,120156.68530499999,bert,12,192
bert-698,120198.685325,bert,12,384
cifar10-699,120276.68536700001,cifar10,6,2048
bert-700,120545.68542000001,bert,6,384
deepspeech2-701,120551.685437,deepspeech2,12,320
cifar10-702,120640.685478,cifar10,6,4096
deepspeech2-703,120667.68548599999,deepspeech2,12,640
deepspeech2-704,121488.68564400001,deepspeech2,12,320
deepspeech2-705,121538.68565099999,deepspeech2,12,640
cifar10-706,122088.68571300001,cifar10,10,4096
yolov3-707,122090.685714,yolov3,4,256
cifar10-708,122404.68574100001,cifar10,6,4096
deepspeech2-709,122440.685751,deepspeech2,8,640
deepspeech2-710,122541.685767,deepspeech2,12,640
deepspeech2-711,122541.68576800001,deepspeech2,12,640
bert-712,122564.685792,bert,8,384
bert-713,123066.68587100001,bert,6,192
deepspeech2-714,123619.685931,deepspeech2,12,320
deepspeech2-715,124304.686014,deepspeech2,12,640
yolov3-716,124444.68602899999,yolov3,4,512
deepspeech2-717,124516.686042,deepspeech2,8,640
deepspeech2-718,124542.68604500001,deepspeech2,8,640
deepspeech2-719,124973.68611400001,deepspeech2,12,320
bert-720,125058.686127,bert,6,384
deepspeech2-721,125375.68618499998,deepspeech2,8,320
bert-722,125430.686193,bert,6,192
cifar10-723,125579.686227,cifar10,12,4096
yolov3-724,125687.686275,yolov3,4,256
bert-725,125698.68628,bert,12,384
deepspeech2-726,125703.68628099999,deepspeech2,12,320
bert-727,125799.68630799999,bert,8,384
cifar10-728,126016.68636099999,cifar10,8,4096
bert-729,126237.686412,bert,6,192
bert-730,126427.686454,bert,12,384
cifar10-731,126481.68646600001,cifar10,12,4096
cifar10-732,126666.68651500001,cifar10,10,2048
deepspeech2-733,126728.68654200001,deepspeech2,12,640
deepspeech2-734,126761.686555,deepspeech2,6,320
bert-735,126835.686571,bert,8,192
bert-736,126843.686572,bert,12,192
cifar10-737,126950.686632,cifar10,16,2048
bert-738,126965.68664700001,bert,16,384
deepspeech2-739,127002.68665799999,deepspeech2,8,320
bert-740,127141.686696,bert,12,192
cifar10-741,127155.6867,cifar10,16,4096
bert-742,127172.686721,bert,12,192
bert-743,127340.686754,bert,12,192
bert-744,127358.68676,bert,6,192
deepspeech2-745,127382.686768,deepspeech2,6,640
deepspeech2-746,127742.68684400001,deepspeech2,8,320
bert-747,127776.686852,bert,16,384
deepspeech2-748,128374.686977,deepspeech2,8,320
deepspeech2-749,128421.68698800002,deepspeech2,6,320
bert-750,128508.68701300002,bert,8,192
cifar10-751,128540.687022,cifar10,12,2048
deepspeech2-752,128843.68706800001,deepspeech2,12,640
bert-753,129068.687097,bert,6,384
deepspeech2-754,129147.687113,deepspeech2,8,640
deepspeech2-755,129311.68713199999,deepspeech2,6,320
cifar10-756,129415.68714400001,cifar10,6,2048
cifar10-757,130727.68726099998,cifar10,12,4096
bert-758,130821.687298,bert,12,384
cifar10-759,131225.687353,cifar10,6,2048
bert-760,131310.687359,bert,6,384
bert-761,131329.687361,bert,12,384
deepspeech2-762,131363.687367,deepspeech2,12,320
deepspeech2-763,131400.687375,deepspeech2,12,640
bert-764,131536.687405,bert,8,384
cifar10-765,131596.68748,cifar10,16,2048
cifar10-766,131622.687506,cifar10,16,4096
deepspeech2-767,131743.687529,deepspeech2,8,320
deepspeech2-768,131817.68754100002,deepspeech2,12,640
bert-769,131883.687549,bert,12,384
cifar10-770,131902.687554,cifar10,12,2048
cifar10-771,132280.68761199998,cifar10,6,2048
cifar10-772,132488.687676,cifar10,10,2048
deepspeech2-773,132581.687705,deepspeech2,8,320
bert-774,132592.687715,bert,16,384
cifar10-775,132666.687741,cifar10,6,4096
cifar10-776,132673.687758,cifar10,12,2048
cifar10-777,132702.68776600002,cifar10,6,2048
cifar10-778,132778.687782,cifar10,4,4096
cifar10-779,133315.687826,cifar10,8,4096
cifar10-780,133334.687847,cifar10,16,2048
cifar10-781,133337.68785,cifar10,10,2048
cifar10-782,133912.68791500002,cifar10,8,2048
cifar10-783,133925.687928,cifar10,12,4096
cifar10-784,133955.687959,cifar10,16,2048
cifar10-785,133960.687962,cifar10,8,4096
cifar10-786,134590.688023,cifar10,6,2048
bert-787,135348.688047,bert,12,192
cifar10-788,135647.688139,cifar10,10,4096
bert-789,135711.68815,bert,16,192
bert-790,135816.688178,bert,8,192
cifar10-791,136029.688224,cifar10,12,2048
bert-792,136085.688241,bert,16,384
bert-793,136291.688276,bert,6,384
bert-794,136707.688346,bert,6,192
bert-795,136775.68836,bert,12,192
deepspeech2-796,136870.688388,deepspeech2,6,320
deepspeech2-797,137122.688418,deepspeech2,8,640
bert-798,137554.688494,bert,8,192
cifar10-799,137681.688508,cifar10,6,2048
deepspeech2-800,137750.688514,deepspeech2,12,640
deepspeech2-801,138174.68855,deepspeech2,12,320
cifar10-802,138345.68858299998,cifar10,6,4096
cifar10-803,138735.688649,cifar10,8,2048
bert-804,138808.688657,bert,6,192
deepspeech2-805,139206.68871400002,deepspeech2,8,640
bert-806,139581.688792,bert,16,384
deepspeech2-807,139895.68883499998,deepspeech2,8,320
bert-808,140081.688847,bert,16,192
cifar10-809,140302.68886,cifar10,6,4096
bert-810,140476.688888,bert,16,384
deepspeech2-811,141194.688974,deepspeech2,6,640
cifar10-812,141476.68901600002,cifar10,4,2048
deepspeech2-813,141982.689086,deepspeech2,12,320
bert-814,142028.68908900002,bert,8,192
cifar10-815,142335.689135,cifar10,12,2048
bert-816,142370.68913900002,bert,6,192
deepspeech2-817,143266.689257,deepspeech2,6,640
bert-818,143632.689299,bert,12,192
bert-819,143716.68932,bert,8,192
bert-820,144475.689395,bert,12,192
bert-821,144945.68946300002,bert,8,192
bert-822,144967.689465,bert,12,192
bert-823,145159.68955399998,bert,16,384
deepspeech2-824,145166.68956199999,deepspeech2,12,640
deepspeech2-825,145181.689578,deepspeech2,12,640
cifar10-826,145214.689626,cifar10,16,4096
deepspeech2-827,145224.68963900002,deepspeech2,6,640
bert-828,145234.689658,bert,12,192
cifar10-829,145289.68972,cifar10,8,2048
bert-830,145301.68973800002,bert,16,384
bert-831,145309.689745,bert,8,384
deepspeech2-832,145344.689779,deepspeech2,12,640
deepspeech2-833,145362.689794,deepspeech2,8,640
bert-834,145375.68980999998,bert,16,384
bert-835,145382.68981500002,bert,16,384
deepspeech2-836,145386.689823,deepspeech2,6,640
bert-837,145389.689824,bert,12,384
bert-838,145499.689922,bert,6,192
bert-839,145544.68996400002,bert,8,192
deepspeech2-840,145545.689965,deepspeech2,12,320
bert-841,145609.690024,bert,12,384
bert-842,145615.690029,bert,16,384
cifar10-843,145647.69005799998,cifar10,12,4096
deepspeech2-844,145716.690111,deepspeech2,6,640
deepspeech2-845,145965.690141,deepspeech2,6,320
cifar10-846,146048.690152,cifar10,6,2048
cifar10-847,146083.690153,cifar10,6,4096
bert-848,146752.69022000002,bert,6,192
bert-849,146803.690224,bert,6,384
cifar10-850,146818.69022699998,cifar10,16,4096
cifar10-851,146835.69025,cifar10,4,4096
cifar10-852,146947.690274,cifar10,12,4096
bert-853,147090.690293,bert,8,384
bert-854,147212.690324,bert,8,192
cifar10-855,147229.690327,cifar10,8,2048
deepspeech2-856,147248.690336,deepspeech2,6,320
deepspeech2-857,147905.690412,deepspeech2,8,320
bert-858,148023.690434,bert,8,384
bert-859,148102.690448,bert,16,192
imagenet-860,148285.690471,imagenet,10,6400
bert-861,148457.690481,bert,12,192
bert-862,148566.69049,bert,16,192
cifar10-863,148918.690516,cifar10,8,4096
bert-864,149090.690522,bert,16,384
bert-865,149282.690535,bert,16,384
cifar10-866,149548.690549,cifar10,4,4096
deepspeech2-867,149588.690551,deepspeech2,12,640
bert-868,149976.690622,bert,16,192
cifar10-869,151250.690733,cifar10,8,4096
cifar10-870,151261.690746,cifar10,8,2048
cifar10-871,151277.69076300002,cifar10,8,2048
cifar10-872,151328.69080799998,cifar10,12,4096
cifar10-873,151353.690832,cifar10,6,4096
cifar10-874,151659.690879,cifar10,6,4096
cifar10-875,151804.69088900002,cifar10,6,4096
cifar10-876,152238.690924,cifar10,8,4096
cifar10-877,152244.690928,cifar10,12,2048
cifar10-878,152250.69093399998,cifar10,10,2048
cifar10-879,152253.690938,cifar10,8,4096
cifar10-880,152264.690948,cifar10,12,2048
cifar10-881,152286.690966,cifar10,16,2048
cifar10-882,152300.690978,cifar10,8,4096
cifar10-883,152315.690991,cifar10,12,4096
cifar10-884,153054.691067,cifar10,12,4096
cifar10-885,153173.691171,cifar10,6,2048
cifar10-886,153192.69119,cifar10,12,2048
cifar10-887,153244.69123499998,cifar10,12,4096
cifar10-888,153273.69126199998,cifar10,4,4096
cifar10-889,153284.69127100002,cifar10,12,2048
deepspeech2-890,153305.691291,deepspeech2,8,320
cifar10-891,154140.691329,cifar10,4,2048
bert-892,154942.691366,bert,6,384
deepspeech2-893,154945.691373,deepspeech2,8,640
deepspeech2-894,154958.691391,deepspeech2,12,320
bert-895,154970.69141600002,bert,8,384
bert-896,154994.691455,bert,8,192
cifar10-897,155309.691502,cifar10,12,4096
cifar10-898,155374.69150699998,cifar10,6,2048
cifar10-899,155768.691549,cifar10,12,4096
cifar10-900,155776.691555,cifar10,12,4096
cifar10-901,155823.691611,cifar10,10,4096
cifar10-902,155864.691648,cifar10,6,4096
cifar10-903,156248.691681,cifar10,16,2048
cifar10-904,156437.69168800002,cifar10,12,2048
bert-905,157439.691722,bert,16,192
bert-906,157581.691735,bert,12,384
bert-907,158517.691763,bert,12,384
yolov3-908,159055.691775,yolov3,4,512
bert-909,159325.691785,bert,12,384
bert-910,159471.691802,bert,16,192
bert-911,159472.69181,bert,8,192
deepspeech2-912,159476.691827,deepspeech2,12,320
cifar10-913,159482.691853,cifar10,12,2048
deepspeech2-914,159489.691876,deepspeech2,8,320
deepspeech2-915,159489.691876,deepspeech2,8,320
cifar10-916,159555.691955,cifar10,4,4096
cifar10-917,159557.69196700002,cifar10,16,4096
cifar10-918,159558.691973,cifar10,8,2048
cifar10-919,159775.692071,cifar10,10,4096
cifar10-920,159795.692119,cifar10,16,2048
cifar10-921,159799.692131,cifar10,8,2048
yolov3-922,160215.692191,yolov3,4,512
cifar10-923,160893.692244,cifar10,16,2048
cifar10-924,161523.692298,cifar10,12,4096
bert-925,161784.69230999998,bert,8,192
bert-926,162197.69233800002,bert,16,192
deepspeech2-927,163905.692519,deepspeech2,8,320
deepspeech2-928,163957.692531,deepspeech2,6,320
bert-929,164028.692555,bert,8,384
cifar10-930,164035.692557,cifar10,16,2048
deepspeech2-931,164083.69258099998,deepspeech2,12,320
cifar10-932,164102.692583,cifar10,16,4096
bert-933,164105.692586,bert,6,384
bert-934,164161.69261600001,bert,12,192
bert-935,164194.692629,bert,6,192
deepspeech2-936,164197.69263099998,deepspeech2,8,640
deepspeech2-937,164761.692738,deepspeech2,8,320
deepspeech2-938,164771.692745,deepspeech2,12,640
bert-939,164876.692782,bert,6,192
deepspeech2-940,164972.692816,deepspeech2,6,640
yolov3-941,165146.692848,yolov3,4,256
bert-942,165297.69288,bert,16,384
bert-943,165388.692904,bert,8,384
cifar10-944,165566.692949,cifar10,16,4096
cifar10-945,165762.692996,cifar10,6,2048
deepspeech2-946,165793.693003,deepspeech2,12,640
cifar10-947,165998.693022,cifar10,6,2048
cifar10-948,166738.693056,cifar10,6,4096
cifar10-949,166738.693057,cifar10,8,4096
yolov3-950,167610.693101,yolov3,4,256
cifar10-951,167750.693111,cifar10,16,2048
cifar10-952,169157.693204,cifar10,6,2048
cifar10-953,169180.69320799998,cifar10,12,4096
cifar10-954,169239.693222,cifar10,8,4096
cifar10-955,169647.693244,cifar10,12,2048
cifar10-956,170867.693283,cifar10,4,2048
deepspeech2-957,170906.69328399998,deepspeech2,6,320
deepspeech2-958,171468.693309,deepspeech2,12,320
cifar10-959,172466.693341,cifar10,16,2048
